temp,Window 8_score,Window 8_len,Window 8_conflicts,Window 8_partial
100,6.321969696969697,1.317964159107532,8.488106569054082,7.037690813014325
99,6.394833948339484,0.3391085270912434,8.044238077441637,7.231723940733905
98,6.445283018867925,0.7401770503195241,8.137959874389853,6.988745747250346
97,6.9423076923076925,1.5449341219107184,8.15479516084835,7.934251850413579
96,6.277777777777778,0.010141719738857802,7.857077531181165,8.44411906636452
95,6.837735849056604,0.7289160710195417,8.267510958371883,7.643223873061496
94,6.837735849056604,0.7289160710195417,8.267510958371883,7.643223873061496
93,6.24031007751938,0.7822902203631337,7.787590501774129,9.759872153316879
92,6.679245283018868,1.1303388566929042,7.560975953820865,10.29703801688719
91,6.679245283018868,1.1303388566929042,7.560975953820865,10.29703801688719
90,6.679245283018868,1.1303388566929042,7.560975953820865,10.29703801688719
89,6.66023166023166,0.1280607041386408,6.711272450448688,10.804336357416354
88,6.66023166023166,0.1280607041386408,6.711272450448688,10.804336357416354
87,5.949019607843137,0.576779289367863,5.681694028013766,10.878399229355152
86,5.949019607843137,0.576779289367863,5.681694028013766,10.878399229355152
85,6.868913857677903,1.0251718196553115,6.8863231229783874,10.240054524511285
84,6.0078740157480315,1.7023525116313776,4.176271312089318,11.15764427110583
83,6.7443609022556394,2.6727744916371625,4.79420584257919,10.1657222711506
82,7.150375939849624,2.75283671688144,4.434246515372787,10.297428502941765
81,5.908045977011494,2.8095530337071986,5.143838222152968,10.55982287675774
80,6.253968253968254,2.085041979080862,6.373670905624676,10.87065179702623
79,6.253968253968254,2.085041979080862,6.373670905624676,10.87065179702623
78,6.253968253968254,2.085041979080862,6.373670905624676,10.87065179702623
77,6.84469696969697,3.0601452207427107,7.879292093796631,10.457809809288644
76,6.252873563218391,2.671344353349372,8.282847234997352,9.765591683765434
75,6.252873563218391,2.671344353349372,8.282847234997352,9.765591683765434
74,6.252873563218391,2.671344353349372,8.282847234997352,9.765591683765434
73,6.233716475095785,3.2076698419250844,9.506172850963207,10.543744618737529
72,6.3486590038314175,2.3264551758822387,9.100777521215052,11.418893373698841
71,5.5458167330677295,1.8046276444860418,8.229736208958002,12.166044099710348
70,6.815217391304348,1.8961070220337837,8.635389147830981,11.373784541215224
69,6.815217391304348,1.8961070220337837,8.635389147830981,11.373784541215224
68,6.7518796992481205,1.250290975303069,10.762881123073392,12.908195752553942
67,6.75095785440613,1.7874937480937079,10.857257020670772,12.08725651281901
66,5.88715953307393,2.585060913423508,11.575040867251348,12.051660025918148
65,6.473076923076923,3.679229241204812,10.840911377830322,12.154497948434898
64,6.451127819548872,3.7522659942591723,13.107816776498641,12.15630726330928
63,6.023166023166024,5.139725680750293,14.11036233089133,11.222647079493282
62,5.925490196078432,3.5693596002680135,14.102789096876093,9.576195520273147
61,6.09765625,1.7208909572741986,12.809321998726965,9.57644345465789
60,6.09765625,1.7208909572741986,12.809321998726965,9.57644345465789
59,6.09765625,1.7208909572741986,12.809321998726965,9.57644345465789
58,6.251908396946565,2.4901470578109466,10.713173739998936,10.770352813020867
57,7.156934306569343,2.686681003939847,10.197691072214635,12.009604076274321
56,6.386363636363637,2.5652481368020155,9.50599999043995,10.311567472721714
55,6.386363636363637,2.5652481368020155,9.50599999043995,10.311567472721714
54,6.386363636363637,2.5652481368020155,9.50599999043995,10.311567472721714
53,6.386363636363637,2.5652481368020155,9.50599999043995,10.311567472721714
52,6.600746268656716,3.5929809314901213,9.219572960934743,10.322829140436887
51,6.369811320754717,4.252869180640369,9.697387762648034,11.316045593419712
50,6.181818181818182,6.224738088680274,10.18031834756829,11.274068954801681
49,6.988888888888889,8.310227250466474,10.067356376742842,11.23481342064412
48,6.884328358208955,8.674660817250754,11.104298006900425,12.17189337146228
47,5.571428571428571,9.065603846353234,11.022555126606667,11.956533677200554
46,5.571428571428571,9.065603846353234,11.022555126606667,11.956533677200554
45,5.571428571428571,9.065603846353234,11.022555126606667,11.956533677200554
44,6.434615384615385,8.730716906753127,11.588358193340293,11.970506504020356
43,6.151750972762646,8.37148761014279,12.118817460117814,11.816435727475092
42,6.151750972762646,8.37148761014279,12.118817460117814,11.816435727475092
41,5.912698412698413,9.329323043072042,11.997341370989963,11.167871057631558
40,6.063241106719367,7.701371248163249,11.830989085456364,12.291756549336117
39,5.838709677419355,7.779121387425713,9.81622848963064,12.514878357333103
38,5.838709677419355,7.779121387425713,9.81622848963064,12.514878357333103
37,6.299610894941634,6.660788251847808,10.791155912981763,13.48697255598853
36,6.299610894941634,6.660788251847808,10.791155912981763,13.48697255598853
35,6.079245283018868,6.939751734563304,10.912238979903387,13.858403849772927
34,6.079245283018868,6.939751734563304,10.912238979903387,13.858403849772927
33,6.079245283018868,6.939751734563304,10.912238979903387,13.858403849772927
32,6.146616541353383,6.772152272849218,10.974244812048825,13.204075012161391
31,6.2368421052631575,7.902291227303354,10.290643203231586,14.371520577392593
30,5.996124031007752,7.258290097005714,10.788432833543249,13.940325321043463
29,6.536679536679537,5.578229502401356,11.061112065577142,13.671391726771095
28,6.536679536679537,5.578229502401356,11.061112065577142,13.671391726771095
27,6.4356060606060606,4.721851552555826,11.132576961075817,14.934158481085976
26,5.862745098039215,3.451612486379216,12.005972019546872,12.821848646051157
25,5.862745098039215,3.451612486379216,12.005972019546872,12.821848646051157
24,6.2421875,4.164747767697392,12.379628252080064,12.412005028376722
23,6.2421875,4.164747767697392,12.379628252080064,12.412005028376722
22,6.462121212121212,3.6541279889560037,9.7934554230484,13.074174193975875
21,6.462121212121212,3.6541279889560037,9.7934554230484,13.074174193975875
20,5.853281853281853,2.6437420955029767,9.351336820240354,13.392620624504776
19,5.918918918918919,3.3950947290190334,11.035028542270506,12.54648246291773
18,6.06390977443609,4.171944071053904,11.831585847305954,12.881763083858038
17,5.51394422310757,3.899834266123228,13.004058928090362,12.29019547001917
16,5.51394422310757,3.899834266123228,13.004058928090362,12.29019547001917
15,6.362264150943396,5.663044375777613,12.971463947059235,13.326727863038709
14,6.362264150943396,5.663044375777613,12.971463947059235,13.326727863038709
13,6.362264150943396,5.663044375777613,12.971463947059235,13.326727863038709
12,6.53125,7.092043000822514,10.688095358923082,13.674165170918712
11,6.53125,7.092043000822514,10.688095358923082,13.674165170918712
10,6.53125,7.092043000822514,10.688095358923082,13.674165170918712
9,6.53125,7.092043000822514,10.688095358923082,13.674165170918712
8,6.53125,7.092043000822514,10.688095358923082,13.674165170918712
7,6.53125,7.092043000822514,10.688095358923082,13.674165170918712
6,6.53125,7.092043000822514,10.688095358923082,13.674165170918712
5,6.53125,7.092043000822514,10.688095358923082,13.674165170918712
